2018.05.24,03:00,1294.89,1295.81,1294.22,1295.00,8013
2018.05.24,04:00,1295.00,1295.27,1293.76,1294.14,7560
2018.05.24,05:00,1294.14,1295.58,1293.64,1294.49,5460
2018.05.24,06:00,1294.50,1295.44,1293.92,1294.95,4029
2018.05.24,07:00,1294.94,1295.62,1294.94,1295.09,3350
2018.05.24,08:00,1295.10,1296.06,1293.68,1294.13,4903
2018.05.24,09:00,1294.16,1296.46,1292.65,1295.96,10892
2018.05.24,10:00,1295.96,1297.41,1295.81,1295.85,9794
2018.05.24,11:00,1295.86,1297.37,1295.53,1296.91,8094
2018.05.24,12:00,1296.89,1297.91,1295.94,1295.94,6940
2018.05.24,13:00,1295.95,1296.42,1295.44,1295.87,5197
2018.05.24,14:00,1295.87,1296.36,1295.49,1295.97,6563
2018.05.24,15:00,1295.97,1299.65,1295.97,1298.57,10768
2018.05.24,16:00,1298.58,1305.26,1297.86,1304.60,16004
2018.05.24,17:00,1304.59,1306.55,1304.59,1305.43,12878
2018.05.24,18:00,1305.43,1305.85,1304.47,1304.57,8186
2018.05.24,19:00,1304.58,1305.47,1303.55,1304.70,7789
2018.05.24,20:00,1304.70,1305.87,1304.12,1305.46,7439
2018.05.24,21:00,1305.46,1305.46,1304.48,1304.91,4692
2018.05.24,22:00,1304.93,1306.09,1304.36,1304.40,4044
2018.05.24,23:00,1304.39,1305.40,1304.18,1304.26,3049
2018.05.25,01:00,1304.20,1305.45,1303.89,1304.98,2256
2018.05.25,02:00,1304.96,1305.03,1303.87,1304.32,2685
2018.05.25,03:00,1304.32,1304.67,1302.30,1302.31,8688
2018.05.25,04:00,1302.31,1302.97,1301.52,1302.93,8291
2018.05.25,05:00,1302.93,1302.93,1301.73,1302.18,4225
2018.05.25,06:00,1302.14,1302.79,1301.98,1302.29,3084
2018.05.25,07:00,1302.31,1302.41,1301.72,1302.29,2788
2018.05.25,08:00,1302.29,1303.21,1301.98,1302.17,3398
2018.05.25,09:00,1302.16,1303.68,1301.68,1303.28,8758
2018.05.25,10:00,1303.28,1304.09,1302.72,1303.32,9068
2018.05.25,11:00,1303.32,1305.50,1303.32,1304.98,10311
2018.05.25,12:00,1304.97,1305.71,1303.62,1304.82,7124
2018.05.25,13:00,1304.82,1306.68,1304.38,1305.81,7469
2018.05.25,14:00,1305.81,1306.33,1303.94,1304.26,10133
2018.05.25,15:00,1304.32,1307.54,1303.11,1307.39,12173
2018.05.25,16:00,1307.38,1307.69,1302.27,1303.28,17044
2018.05.25,17:00,1303.28,1304.82,1302.45,1303.14,13867
2018.05.25,18:00,1303.16,1304.62,1302.63,1304.02,9970
2018.05.25,19:00,1304.03,1304.63,1303.49,1303.52,6382
2018.05.25,20:00,1303.52,1304.31,1302.89,1303.24,6125
2018.05.25,21:00,1303.21,1303.50,1302.63,1302.94,4147
2018.05.25,22:00,1302.94,1302.95,1300.23,1300.29,5009
2018.05.25,23:00,1300.33,1301.42,1299.78,1301.22,3024
2018.05.28,01:00,1299.53,1299.85,1296.03,1297.50,3256
2018.05.28,02:00,1297.43,1299.37,1296.80,1298.72,2671
2018.05.28,03:00,1298.64,1299.08,1297.72,1298.86,6315
2018.05.28,04:00,1298.86,1299.72,1297.22,1298.40,7399
2018.05.28,05:00,1298.47,1298.81,1297.39,1297.82,4747
2018.05.28,06:00,1297.81,1299.15,1297.48,1298.61,3353
2018.05.28,07:00,1298.61,1298.99,1297.64,1298.84,3169
2018.05.28,08:00,1298.84,1298.93,1296.96,1297.21,4067
2018.05.28,09:00,1297.20,1297.20,1295.40,1296.76,8559
2018.05.28,10:00,1296.76,1297.62,1296.07,1297.36,8288
2018.05.28,11:00,1297.36,1297.55,1296.30,1297.31,6255
2018.05.28,12:00,1297.31,1299.02,1296.67,1298.60,6814
2018.05.28,13:00,1298.60,1298.64,1297.41,1298.16,8985
2018.05.28,14:00,1298.18,1299.20,1297.55,1298.99,6118
2018.05.28,15:00,1299.01,1300.25,1297.89,1297.89,9535
2018.05.28,16:00,1297.88,1298.64,1296.80,1297.88,7710
2018.05.28,17:00,1297.88,1299.33,1297.88,1298.69,7038
2018.05.28,18:00,1298.69,1299.26,1298.46,1298.57,3370
2018.05.28,19:00,1298.58,1298.58,1297.56,1297.99,2698
2018.05.29,01:00,1297.49,1298.10,1296.96,1297.39,1820
2018.05.29,02:00,1297.38,1298.69,1297.12,1297.97,2366
2018.05.29,03:00,1297.99,1301.27,1297.61,1300.02,7728
2018.05.29,04:00,1300.03,1300.06,1298.30,1298.99,8845
2018.05.29,05:00,1299.00,1299.88,1298.75,1298.75,3957
2018.05.29,06:00,1298.75,1298.75,1297.28,1297.44,4217
